created_at,id,tweet_url,retweet_count,favorite_count,text,rating_numerator,rating_denominator,name,jpg_url,dog_type,dog_stage
03/2016,707387676719185920,https://twitter.com/dog_rates/status/707387676719185920/photo/1,1490,3835,meet clarkus. he's a skinny eastern worcestershire. can tie own shoes (impressive af) 10/10 would put on track team https://t.co/xp5o7zgn0e,10.0,10,Clarkus,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Chihuahua,
03/2016,707377100785885184,https://twitter.com/dog_rates/status/707377100785885184/photo/1,1214,3603,this dog just brutally murdered a snowman. currently toying with its nutritious remains 9/10 would totally still pet https://t.co/ikthgknw1j,9.0,10,,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,golden_retriever,
03/2016,707315916783140866,https://twitter.com/dog_rates/status/707315916783140866/photo/1,727,2698,this is finnegus. he's trapped in a snow globe. poor pupper. 10/10 would make sure no one shook it https://t.co/bjpoa52jq4,10.0,10,Finnegus,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,Bernese_mountain_dog,pupper
03/2016,707297311098011648,https://twitter.com/dog_rates/status/707297311098011648/photo/1,903,3022,this is cassie. she can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/b6dmzmjbdk,10.0,10,Cassie,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,Blenheim_spaniel,
03/2016,707059547140169728,https://twitter.com/dog_rates/status/707059547140169728/photo/1,759,2796,say hello to cupcake. she's an icelandic dippen dot. confused by the oddly geometric lawn pattern. 11/10 https://t.co/d7rorf4ykl,11.0,10,Cupcake,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Samoyed,
03/2016,707038192327901184,https://twitter.com/dog_rates/status/707038192327901184/photo/1,900,2404,this is kathmandu. he sees every move you make. probably knows jiu-jitsu. 10/10 mysterious af https://t.co/z0cs7e4xjj,10.0,10,Kathmandu,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,pug,
03/2016,707021089608753152,https://twitter.com/dog_rates/status/707021089608753152/photo/1,1540,4433,this is tucker. he's a dasani episcopalian. good lord what a tongue. 12/10 would never let go of https://t.co/ghtw5cgyy7,12.0,10,Tucker,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,cocker_spaniel,
03/2016,707014260413456384,https://twitter.com/dog_rates/status/707014260413456384/photo/1,664,2502,this is ellie. she requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15ycmd43zu,11.0,10,Ellie,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,Chihuahua,
03/2016,706681918348251136,https://twitter.com/dog_rates/status/706681918348251136/photo/1,1103,3627,say hello to katie. she's a mitsubishi hufflepuff. curly af. 12/10 i'd do terrible things to acquire such a pup https://t.co/cfpicgcwjv,12.0,10,Katie,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,toy_poodle,
03/2016,706644897839910912,https://twitter.com/dog_rates/status/706644897839910912/video/1,1224,2814,meet shadow. she's tired of the responsibilities associated with being a dog. no longer strives to attain ball. 9/10 https://t.co/cdokfepjfw,9.0,10,Shadow,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,Chihuahua,
03/2016,706538006853918722,https://twitter.com/dog_rates/status/706538006853918722/photo/1,1580,3778,"this is oliver (pronounced ""ricardo""). he's a ship captain. controls these treacherous waters. 11/10 would sail with https://t.co/bxjo45rxkd",11.0,10,Oliver,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,chow,
03/2016,706516534877929472,https://twitter.com/dog_rates/status/706516534877929472/photo/1,1150,3404,please enjoy this pup in a cooler. permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/kus0xl7xip,12.0,10,,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,golden_retriever,
03/2016,706346369204748288,https://twitter.com/dog_rates/status/706346369204748288/photo/1,1035,3768,this is koda. she's a beneboom cumberwiggle. 12/10 petable as hell https://t.co/vzv6omjmu6,12.0,10,Koda,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,Tibetan_mastiff,
03/2016,706310011488698368,https://twitter.com/dog_rates/status/706310011488698368/photo/1,9034,23443,here's a very sleepy pupper. thinks it's an airplane. 12/10 would snug for eternity https://t.co/ggmctikbbf,12.0,10,,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,Pembroke,pupper
03/2016,706291001778950144,https://twitter.com/dog_rates/status/706291001778950144/photo/1,522,1861,when you're just relaxin and having a swell time but then remember you have to fill out the fafsa ...11/10 https://t.co/qy33obcexg,11.0,10,,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,Border_terrier,
03/2016,706265994973601792,https://twitter.com/dog_rates/status/706265994973601792/photo/1,1030,2979,"this is kara. she's been trying to solve that thing for 3 days. ""i don't have thumbs,"" she said. 11/10 solid effort https://t.co/la6a8gefrv",11.0,10,Kara,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,papillon,
03/2016,706166467411222528,https://twitter.com/dog_rates/status/706166467411222528/photo/1,1819,5636,this is dexter. he's a shy pup. doesn't bark much. dreadful fetcher. has rare sun allergy. 7/10 still petable https://t.co/sa7p3jsqiv,7.0,10,Dexter,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,Samoyed,
03/2016,705975130514706432,https://twitter.com/dog_rates/status/705975130514706432/photo/1,842,3397,this is adele. her tongue flies out of her mouth at random. it's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3flo,10.0,10,Adele,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,Staffordshire_bullterrier,pupper
03/2016,705970349788291072,https://twitter.com/dog_rates/status/705970349788291072/photo/1,1008,3440,this is lucy. she's a venetian kerploof. supposed to be navigating. quite irresponsible. fancy ass collar tho 12/10 https://t.co/8tjnz1l8di,12.0,10,Lucy,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,golden_retriever,
03/2016,705898680587526145,https://twitter.com/dog_rates/status/705898680587526145/photo/1,643,2597,meet max. he's a fallopian cephalopuff. eyes are magical af. lil dandruff problem. no big deal 10/10 would still pet https://t.co/c67nujwmfs,10.0,10,Max,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,collie,
03/2016,705786532653883392,https://twitter.com/dog_rates/status/705786532653883392/photo/1,596,2132,"seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwpe9favzr",11.0,10,,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,Labrador_retriever,pupper
03/2016,705591895322394625,https://twitter.com/dog_rates/status/705591895322394625/photo/1,1308,3475,"""ma'am, for the last time, i'm not authorized to make that type of transaction"" 11/10 https://t.co/nptbsdm3bf",11.0,10,,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,basenji,
03/2016,705475953783398401,https://twitter.com/dog_rates/status/705475953783398401/photo/1,1045,3231,say hello to zara. she found a sandal and couldn't be happier. 12/10 great work https://t.co/zquuvu812n,12.0,10,Zara,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,golden_retriever,
03/2016,705442520700944385,https://twitter.com/dog_rates/status/705442520700944385/photo/1,1859,4877,this is cooper. he only wakes up to switch gears. 12/10 helpful af https://t.co/eeikagvy64,12.0,10,Cooper,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,Great_Pyrenees,
03/2016,705428427625635840,https://twitter.com/dog_rates/status/705428427625635840/photo/1,1931,4188,this is ambrose. he's an alfalfa ballyhoo. draws pistol fast af. pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epboxia,11.0,10,Ambrose,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,Chihuahua,pupper
03/2016,705239209544720384,https://twitter.com/dog_rates/status/705239209544720384/photo/1,854,3290,this is jimothy. he lost his body during the the third crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7xe,11.0,10,Jimothy,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,Chihuahua,
03/2016,705223444686888960,https://twitter.com/dog_rates/status/705223444686888960/photo/1,900,2829,this is bode. he's a heavy sleeper. 9/10 https://t.co/ymkxhgwuqv,9.0,10,Bode,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,Chesapeake_Bay_retriever,
03/2016,705102439679201280,https://twitter.com/dog_rates/status/705102439679201280/photo/1,585,2342,this is terrenth. he just stubbed his toe. 10/10 deep breaths terrenth https://t.co/pg18cdfc7z,10.0,10,Terrenth,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,collie,
03/2016,705066031337840642,https://twitter.com/dog_rates/status/705066031337840642/photo/1,683,2378,this is reese. he's a chilean sohcahtoa. loves to swing. never sure what to do with his feet. 12/10 huggable af https://t.co/va6jnnuyuw,12.0,10,Reese,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,Airedale,
03/2016,704871453724954624,https://twitter.com/dog_rates/status/704871453724954624/photo/1,1245,4585,i found a forest pipsy. 12/10 https://t.co/miq1kovsmu,12.0,10,,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,Norfolk_terrier,
03/2016,704859558691414016,https://twitter.com/dog_rates/status/704859558691414016/photo/1,612,2462,here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 rip pupper https://t.co/81mvj0rgru,10.0,10,,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,pug,pupper
03/2016,704847917308362754,https://twitter.com/dog_rates/status/704847917308362754/photo/1,1727,5594,"""yes hi could i get a number 4 with no pickles"" ...12/10 https://t.co/kqpvxqa3gq",12.0,10,,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,golden_retriever,
03/2016,704761120771465216,https://twitter.com/dog_rates/status/704761120771465216/photo/1,3257,7283,this pupper killed this great white in an epic sea battle. now wears it as a trophy. such brave. much fierce. 13/10 https://t.co/lu0ecu5to5,13.0,10,,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,Chihuahua,pupper
03/2016,704499785726889984,https://twitter.com/dog_rates/status/704499785726889984/photo/1,1124,3212,when you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlf93glndc,12.0,10,,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,Chihuahua,
03/2016,704480331685040129,https://twitter.com/dog_rates/status/704480331685040129/photo/1,1197,3723,meet lucia. she's a cumulonimbus floofmallow. only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qleucee,11.0,10,Lucia,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,Samoyed,floofer
02/2016,704364645503647744,https://twitter.com/dog_rates/status/704364645503647744/photo/1,3999,8804,say hello to bisquick. he's a beneplop cumbersnug. even smiles when wet. 12/10 i'd steal bisquick https://t.co/5zx5xd3i6k,12.0,10,Bisquick,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Pembroke,
02/2016,704347321748819968,https://twitter.com/dog_rates/status/704347321748819968/photo/1,393,1729,this is ralphson. he's very confused. wondering why he's sitting on santa's lap in february. 10/10 stay woke pupper https://t.co/inphk4ltkz,10.0,10,Ralphson,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,Brittany_spaniel,pupper
02/2016,704054845121142784,https://twitter.com/dog_rates/status/704054845121142784/photo/1,1028,3201,here is a whole flock of puppers.  60/50 i'll take the lot https://t.co/9dpcw6mdwa,12.0,10,,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,Great_Pyrenees,pupper
02/2016,703774238772166656,https://twitter.com/dog_rates/status/703774238772166656/photo/1,526,2020,"""you can't handle the truth"" both 10/10 https://t.co/zvxdb4i9ag",10.0,10,,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,Labrador_retriever,
02/2016,703769065844768768,https://twitter.com/dog_rates/status/703769065844768768/photo/1,1276,3621,when you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/qqzdcyl6zt,10.0,10,,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,boxer,
02/2016,703611486317502464,https://twitter.com/dog_rates/status/703611486317502464/photo/1,1709,4229,meet scooter. he's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/jsmx1fieaw,10.0,10,Scooter,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,Pembroke,pupper
02/2016,703425003149250560,https://twitter.com/dog_rates/status/703425003149250560/photo/1,1559,4162,"really guys? again? i know this is a rare albanian bingo seal, but we only rate dogs. only send in dogs... 9/10 https://t.co/6jylpumbrc",9.0,10,,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,miniature_pinscher,
02/2016,703382836347330562,https://twitter.com/dog_rates/status/703382836347330562/photo/1,1285,3837,this is charlie. he's a west side niddlewog. mucho fluffy. 12/10 would pet so damn well https://t.co/b9dormnpvt,12.0,10,Charlie,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,golden_retriever,
02/2016,703356393781329922,https://twitter.com/dog_rates/status/703356393781329922/photo/1,429,2085,this is socks. that water pup w the super legs just splashed him. socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5i22bbf,9.0,10,Socks,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,Border_collie,
02/2016,703268521220972544,https://twitter.com/dog_rates/status/703268521220972544/photo/1,618,2152,happy friday here's a sleepy pupper 12/10 https://t.co/ebcqv9spky,12.0,10,,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,kuvasz,pupper
02/2016,703079050210877440,https://twitter.com/dog_rates/status/703079050210877440/photo/1,3494,8064,this is a butternut cumberfloof. it's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hmjzhduhaw,11.0,10,,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,Pembroke,floofer
02/2016,702684942141153280,https://twitter.com/dog_rates/status/702684942141153280/photo/1,1215,3516,this is lucy. she's sick of these bullshit generalizations 11/10 https://t.co/d2b5c2r0ao,11.0,10,Lucy,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,golden_retriever,
02/2016,702671118226825216,https://twitter.com/dog_rates/status/702671118226825216/photo/1,634,2398,meet rambo &amp; kiwi. rambo's the pup with the sharp toes &amp; rad mohawk. one stays woke while one sleeps. 10/10 for both https://t.co/mph1fe9lhz,10.0,10,Rambo,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,bloodhound,
02/2016,702598099714314240,https://twitter.com/dog_rates/status/702598099714314240/photo/1,3712,11332,"this is sansa. she's gotten too big for her chair. not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/ipaoztle2s",11.0,10,Sansa,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,kelpie,pupper
02/2016,702539513671897089,https://twitter.com/dog_rates/status/702539513671897089/photo/1,1091,3134,this is a wild tuscan poofwiggle. careful not to startle. rare tongue slip. one eye magical. 12/10 would def pet https://t.co/4enshaqjv6,12.0,10,,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,Pomeranian,
02/2016,702321140488925184,https://twitter.com/dog_rates/status/702321140488925184/photo/1,1156,3604,please enjoy this picture as much as i did. 12/10 https://t.co/7u8mm99tj5,12.0,10,,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,West_Highland_white_terrier,
02/2016,702276748847800320,https://twitter.com/dog_rates/status/702276748847800320/photo/1,860,2706,"""and iiiiiiiiiiieiiiiiiiiiiiii will always love youuuuu"" 11/10 https://t.co/rsnceittfi",11.0,10,,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,Boston_bull,
02/2016,702217446468493312,https://twitter.com/dog_rates/status/702217446468493312/photo/1,1526,5268,"i know it's tempting, but please stop sending in pics of donald trump. thank you ...9/10 https://t.co/y35y1tjery",9.0,10,,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,golden_retriever,
02/2016,701981390485725185,https://twitter.com/dog_rates/status/701981390485725185/photo/1,1106,3755,this is fiji. she's a powdered stegafloof. very rare. 12/10 https://t.co/fzrob6eoty,12.0,10,Fiji,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,Pomeranian,floofer
02/2016,701952816642965504,https://twitter.com/dog_rates/status/701952816642965504/photo/1,1149,4167,meet rilo. he's a northern curly ticonderoga. currently balancing on one paw even in strong wind. acrobatic af 11/10 https://t.co/kinss2pxyx,11.0,10,Rilo,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,toy_poodle,
02/2016,701889187134500865,https://twitter.com/dog_rates/status/701889187134500865/photo/1,1558,3905,this is bilbo. he's not emotionally prepared to enter the water. 11/10 don't struggle bilbo https://t.co/rh9sqgzunq,11.0,10,Bilbo,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,French_bulldog,
02/2016,701601587219795968,https://twitter.com/dog_rates/status/701601587219795968/photo/1,523,2299,this is coopson. he's a blingin schnitzel. built fence himself. one ear is slightly defective. 10/10 would still pet https://t.co/mww3pvmhja,10.0,10,Coopson,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,Chihuahua,
02/2016,701570477911896070,https://twitter.com/dog_rates/status/701570477911896070/photo/1,1055,3080,this is yoda. he's a zimbabwean rutabaga. freaks out if u stop scratching his belly. incredibly self-centered. 9/10 https://t.co/yvdmsvyhix,9.0,10,Yoda,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,Yorkshire_terrier,
02/2016,701545186879471618,https://twitter.com/dog_rates/status/701545186879471618/photo/1,680,2902,meet millie. she's practicing her dive form for rio. it's nearly perfect. dedicated af. 10/10 go for gold pupper https://t.co/sdvkc4m96m,10.0,10,Millie,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,Border_collie,pupper
02/2016,701214700881756160,https://twitter.com/dog_rates/status/701214700881756160/photo/1,5812,13475,"i'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/jkxh0nbbnl",12.0,10,,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,
